actualNode,err:Syntax|SyntaxNode actualNode = syntaxNodeFromLines(k, rule, subject);
normalizedActualNode,SyntaxNode normalizedActualNode = normalizeSyntaxNode(actualNode);
test,FunctionDefn test = m.addFunctionDefn("test", {returnType: "double", paramTypes: ["i64", "i32"]});
initBlock,BasicBlock initBlock = test.appendBasicBlock();
p0,Value p0 = test.getParam(0);
p1,Value p1 = test.getParam(1);
v1,Value v1 = builder.sIToFP(p0, "double");
v2,Value v2 = builder.sIToFP(p1, "double");
ret,Value ret = builder.fArithmetic("fadd", v1, v2);
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
g1,ConstPointerValue g1 = m.addGlobal("i64", "g1");
structTy,StructType structTy = context.structCreateNamed("st");
g2,ConstPointerValue g2 = m.addGlobal(structTy, "g2");
mainFunction,FunctionDefn mainFunction = m.addFunctionDefn("main", {returnType: "i32", paramTypes: []});
initBlock,BasicBlock initBlock = mainFunction.appendBasicBlock();
testFn,FunctionDefn testFn = m.addFunctionDefn("test", {returnType: "i32", paramTypes: []});
testBB,BasicBlock testBB = testFn.appendBasicBlock();
context,Context context = new;
m,Module m = context.createModule();
f,FunctionDefn f = m.addFunctionDefn("f", {returnType: "void", paramTypes: []});
bb,BasicBlock bb = f.appendBasicBlock();
builder,Builder builder = context.createBuilder();
s,DataValue s = new ("i64", "s");
d,PointerValue d = new (pointerType("i1"), "d");
e,error? e = trap builder.store(s, d);
context,Context context = new;
m,Module m = context.createModule();
f,FunctionDefn f = m.addFunctionDefn("f", {returnType: "void", paramTypes: []});
bb,BasicBlock bb = f.appendBasicBlock();
builder,Builder builder = context.createBuilder();
s,DataValue s = new ("i64", "s");
e,Value?|error e = trap builder.call(f, [s]);
context,Context context = new;
m,Module m = context.createModule();
f,FunctionDefn f = m.addFunctionDefn("f", {returnType: "void", paramTypes: []});
bb,BasicBlock bb = f.appendBasicBlock();
builder,Builder builder = context.createBuilder();
s,DataValue s = new ("i64", "s");
e,Value?|error e = trap builder.extractValue(s, 0);
context,Context context = new;
m,Module m = context.createModule();
f,FunctionDefn f = m.addFunctionDefn("f", {returnType: "void", paramTypes: []});
bb,BasicBlock bb = f.appendBasicBlock();
builder,Builder builder = context.createBuilder();
s,DataValue s = new ("i64", "s");
e,error? e = trap builder.condBr(s,bb,bb);
context,Context context = new();
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType: "i8", paramTypes: ["i64"]});
fooBB,BasicBlock fooBB = foo.appendBasicBlock();
arg,Value arg = foo.getParam(0);
v1,Value v1 = builder.trunc(arg, "i8");
bar,FunctionDefn bar = m.addFunctionDefn("bar", {returnType: "i1", paramTypes: ["i64"]});
barBB,BasicBlock barBB = bar.appendBasicBlock();
context,Context context = new();
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType: "i64", paramTypes: ["i64"]});
fooBB,BasicBlock fooBB = foo.appendBasicBlock();
arg,Value arg = foo.getParam(0);
v1,Value|error v1 = trap builder.trunc(arg, "i64");
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
structTy,StructType structTy = context.structCreateNamed("structTy");
structPtrTy,PointerType structPtrTy = pointerType(structTy);
extFnTy,FunctionType extFnTy = {returnType: "void", paramTypes: [structPtrTy]};
extFnPtrTy,PointerType extFnPtrTy = pointerType(extFnTy);
mainFnTy,FunctionType mainFnTy = {returnType: "void", paramTypes: [structPtrTy]};
mainFn,FunctionDefn mainFn = m.addFunctionDefn("main", mainFnTy);
bb,BasicBlock bb = mainFn.appendBasicBlock();
arg,Value arg = mainFn.getParam(0);
v2,PointerValue v2 = builder.alloca(structPtrTy);
v3,Value v3 = builder.load(v2);
v4,PointerValue v4 = builder.getElementPtr(<PointerValue>v3, [context.constInt("i32", 0), context.constInt("i32", 0)], "inbounds");
v5,Value v5 = builder.load(v4);
v6,PointerValue v6 = builder.getElementPtr(<PointerValue>v5, [context.constInt("i64", 1)], "inbounds");
v7,Value v7 = builder.load(v6);
v8,Value v8 = builder.load(v2);
v9,PointerValue v9 = builder.bitCast(<PointerValue>v7, extFnPtrTy);
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType: pointerType("i64"), paramTypes: [pointerType("i64")]});
fooBB,BasicBlock fooBB = foo.appendBasicBlock();
arg,Value arg = foo.getParam(0);
third,Value third = builder.getElementPtr(<PointerValue>arg, [context.constInt("i64", 3)]);
bar,FunctionDefn bar = m.addFunctionDefn("bar", {returnType: pointerType("i8"), paramTypes: [pointerType("i8")]});
barBB,BasicBlock barBB = bar.appendBasicBlock();
arg_1,Value arg_1 = bar.getParam(0);
foo2,FunctionDefn foo2 = m.addFunctionDefn("foo2", {returnType: pointerType("i64", 1), paramTypes: [pointerType("i64", 1)]});
fooBB2,BasicBlock fooBB2 = foo2.appendBasicBlock();
arg_2,Value arg_2 = foo2.getParam(0);
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
f1,FunctionDefn f1 = foo1(builder, m);
f2,FunctionDefn f2 = foo2(builder, m);
f3,FunctionDefn f3 = foo3(context, builder, m);
f4,FunctionDefn f4 = foo4(builder, m);
test,FunctionDefn test = m.addFunctionDefn("test", {returnType:"void", paramTypes:[]});
bb5,BasicBlock bb5 = test.appendBasicBlock();
R1,PointerValue R1 = builder.alloca("i64");
R2,PointerValue R2 = builder.alloca("i64");
R3,Value R3;
R_3,Value|() R_3 = builder.call(f3, []);
R4,Value R4;
R_4,Value|() R_4 = builder.call(f4, [context.constInt("i64", 12), context.constInt("i64", 13)]);
foo1,FunctionDefn foo1 = m.addFunctionDefn("foo1", {returnType:"void", paramTypes:[]});
bb1,BasicBlock bb1 = foo1.appendBasicBlock();
foo2,FunctionDefn foo2 = m.addFunctionDefn("foo2", {returnType:"void", paramTypes:["i64","i64"]});
bb2,BasicBlock bb2 = foo2.appendBasicBlock();
R3,PointerValue R3 = builder.alloca("i64");
R4,PointerValue R4 = builder.alloca("i64");
R0,Value R0 = foo2.getParam(0);
R1,Value R1 = foo2.getParam(1);
foo3,FunctionDefn foo3 = m.addFunctionDefn("foo3", {returnType:"i64", paramTypes:[]});
bb3,BasicBlock bb3 = foo3.appendBasicBlock();
C1,Value C1 = cx.constInt("i64", 21);
foo4,FunctionDefn foo4 = m.addFunctionDefn("foo4", {returnType:"i64", paramTypes:["i64", "i64"]});
bb4,BasicBlock bb4 = foo4.appendBasicBlock();
R3,PointerValue R3 = builder.alloca("i64");
R4,PointerValue R4 = builder.alloca("i64");
R0,Value R0 = foo4.getParam(0);
R1,Value R1 = foo4.getParam(1);
R5,Value R5 = builder.load(R4);
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
genFn,FunctionDecl genFn = m.addFunctionDecl("genFn", {returnType: pointerType("i64", 3), paramTypes:[]});
pty0,PointerType pty0 = pointerType("i64", 0);
mainFunction,FunctionDefn mainFunction = m.addFunctionDefn("main", {returnType: pty0, paramTypes: []});
initBlock,BasicBlock initBlock = mainFunction.appendBasicBlock();
val,Value? val = builder.call(genFn, []);
retVal,Value retVal = builder.addrSpaceCast(<PointerValue>val, pty0);
context,Context context = new;
m,Module m = context.createModule();
e,error|PointerValue e = trap m.addGlobal("i64", "sadd.with.overflow.i64.i64");
context,Context context = new;
m,Module m = context.createModule();
fn,error|FunctionDecl fn = trap m.addFunctionDecl("sadd.with.overflow.i64.i64",{returnType:"i64", paramTypes:["i64"]});
context,Context context = new;
m,Module m = context.createModule();
fn,error|FunctionDefn fn = trap m.addFunctionDefn("sadd.with.overflow.i64.i64",{returnType:"i64", paramTypes:["i64"]});
context,Context context = new;
m,Module m = context.createModule();
fn,error|FunctionDefn fn = trap m.addFunctionDefn("g1",{returnType:"i64", paramTypes:["i64"]});
context,Context context = new;
m,Module m = context.createModule();
fn,error|FunctionDecl fn = trap m.addFunctionDecl("g1",{returnType:"i64", paramTypes:["i64"]});
context,Context context = new;
m,Module m = context.createModule();
fn,error|FunctionDecl fn = trap m.addFunctionDecl("g1",{returnType:"i64", paramTypes:["i64"]});
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
dIBuilder,DIBuilder dIBuilder = m.createDIBuilder();
fileData,Metadata fileData = dIBuilder.createFile("filename.bal", "PATH_TO_BAL_SOURCE");
functionTy,Metadata functionTy = dIBuilder.createSubroutineType(fileData);
functionData,Metadata functionData = dIBuilder.createFunction(scope=fileData, name="main", linkageName="test", file=fileData, lineNo=1, ty=functionTy, scopeLine=0);
tyMeta,Metadata tyMeta = dIBuilder.createBasicType(name="myInt", encoding="signed", sizeInBits=64);
varMeta,Metadata varMeta = dIBuilder.createAutoVariable(ty=tyMeta, scope=functionData, name="myVar", lineNo=2, file=fileData);
bMeta,Metadata bMeta = dIBuilder.createAutoVariable(ty=dIBuilder.createBasicType(name="constInt", encoding="signed", sizeInBits=64), scope=functionData, name="B", lineNo=2, file=fileData);
charMeta,Metadata charMeta = dIBuilder.createBasicType(name="char", encoding="signed_char", sizeInBits=8);
taggedPtrMeta,Metadata taggedPtrMeta = dIBuilder.createTypedef(dIBuilder.createPointerType(pointeeTy=charMeta, sizeInBits=64, addressSpace=1), "TaggedPtr", fileData, 0, scope=fileData);
cMeta,Metadata cMeta = dIBuilder.createAutoVariable(ty=taggedPtrMeta, scope=functionData, name="C", lineNo=2, file=fileData);
emptyExpr,Metadata emptyExpr = dIBuilder.createExpression([]);
bScope,Metadata bScope = dIBuilder.createLexicalBlock(functionData, fileData, 3, 2);
loc1,Metadata loc1 = dIBuilder.createDebugLocation(2, 2, bScope);
loc2,Metadata loc2 = dIBuilder.createDebugLocation(3, 2, functionData);
loc3,Metadata loc3 = dIBuilder.createDebugLocation(4, 2, functionData);
mainFunction,FunctionDefn mainFunction = m.addFunctionDefn("main", {returnType: "i64", paramTypes: []});
initBlock,BasicBlock initBlock = mainFunction.appendBasicBlock();
a,PointerValue a = builder.alloca("i64");
b,PointerValue b = builder.alloca("i64");
c,PointerValue c = builder.alloca(pointerType("i8", 1));
initA,Value initA = context.constInt("i64", 10);
retVal,Value retVal = builder.iArithmeticWrap("add", builder.load(a), context.constInt("i64", 1));
context,Context context = new;
m,Module m = context.createModule();
mainFunction,FunctionDefn mainFunction = m.addFunctionDefn("main", {returnType: "void", paramTypes: []});
initBlock,BasicBlock initBlock = mainFunction.appendBasicBlock();
builder,Builder builder = context.createBuilder();
fn,FunctionDefn fn = m.addFunctionDefn(fnName, {returnType: "double", paramTypes: []});
initBlock,BasicBlock initBlock = fn.appendBasicBlock();
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
mainFunction,FunctionDefn mainFunction = m.addFunctionDefn("main", {returnType: "i64", paramTypes: ["i64", "i64"]});
initBlock,BasicBlock initBlock = mainFunction.appendBasicBlock();
p1,Value p1 = mainFunction.getParam(0);
p2,Value p2 = mainFunction.getParam(1);
v,PointerValue v = builder.alloca("i64");
a,Value a = builder.iArithmeticWrap("add", p1, p2);
greater,BasicBlock greater = mainFunction.appendBasicBlock("greater");
less,BasicBlock less = mainFunction.appendBasicBlock("less");
isGreater,Value isGreater = builder.iCmp("sge", a, context.constInt("i64", 10));
b_1,Value b_1 = builder.iArithmeticWrap("sub", a, context.constInt("i64", 5));
common,BasicBlock common = mainFunction.appendBasicBlock();
b_2,Value b_2 = builder.iArithmeticWrap("add", a, context.constInt("i64", 5));
b_3,Value b_3 = builder.load(v);
context,Context context = new;
m,Module m = context.createModule();
builder,Builder builder = context.createBuilder();
abort,FunctionDefn abort = m.addFunctionDefn("abort", {returnType:"void", paramTypes:[]});
foo,FunctionDefn foo = m.addFunctionDefn("foo", {returnType: "i64", paramTypes: ["i64", "i64"]});
initBlock,BasicBlock initBlock = foo.appendBasicBlock();
R0,Value R0 = foo.getParam(0);
R1,Value R1 = foo.getParam(1);
R3,PointerValue R3 = builder.alloca("i64");
R4,PointerValue R4 = builder.alloca("i64");
R5,Value R5 = builder.load(R4);
R6,Value R6 = builder.iCmp("eq", R5, context.constInt("i64", 0));
bb7,BasicBlock bb7 = foo.appendBasicBlock();
bb10,BasicBlock bb10 = foo.appendBasicBlock();
bb13,BasicBlock bb13 = foo.appendBasicBlock();
bb14,BasicBlock bb14 = foo.appendBasicBlock();
R8,Value R8 = builder.load(R3);
R9,Value R9 = builder.iCmp("eq", R8, context.constInt("i64", int:MIN_VALUE));
R11,Value R11 = builder.load(R4);
R12,Value R12 = builder.iCmp("eq", R11, context.constInt("i64", -1));
R15,Value R15 = builder.load(R3);
R16,Value R16 = builder.load(R4);
R17,Value R17 = builder.iArithmeticSigned("sdiv", R15, R16);
intTypes,IntType[] intTypes = ["i64", "i1"];
context,Context context = new;
ty,foreach var ty in intTypes { string out = typeToString(ty, context); test:assertEquals(out, ty); }
out,string out = typeToString(ty, context);
intTypes,IntType[] intTypes = ["i64", "i1"];
context,Context context = new;
ty,foreach var ty in intTypes { PointerType pTy = pointerType(ty); string out = typeToString(pTy, context); test:assertEquals(out, string `ptr`); }
pTy,PointerType pTy = pointerType(ty);
out,string out = typeToString(pTy, context);
intTypes,IntType[] intTypes = ["i64", "i1"];
ty,StructType ty = structType(intTypes);
context,Context context = new;
out,string out = typeToString(ty, context);
context,Context context = new;
builder,Builder builder = context.createBuilder();
m,Module m = context.createModule();
elements,ConstValue[] elements = [context.constInt("i64", 1), context.constInt("i64", 10), context.constInt("i64", 100)];
array,ConstValue array = context.constArray("i64", elements);
retTy,ArrayType retTy = arrayType("i64", 3);
fn,FunctionDefn fn = m.addFunctionDefn("test", {returnType: retTy, paramTypes:[]});
bb,BasicBlock bb = fn.appendBasicBlock();
msg,string msg = "something impossible happened";
startPos,Position startPos = tok.currentStartPos();
td,TypeDesc td = check parseIntersection(tok);
startPos,Position startPos = tok.currentStartPos();
td,TypeDesc td = check parseUnaryTypeDesc(tok);
tds,TypeDesc[] tds = [lhs];
opPos,Position[] opPos = [];
right,TypeDesc right = op == "|" ? check parseIntersection(tok) : check parseUnaryTypeDesc(tok);
endPos,Position endPos = tok.previousEndPos();
startPos,Position startPos = tok.currentStartPos();
td,TypeDesc td = check parseUnaryTypeDesc(tok);
endPos,Position endPos = tok.previousEndPos();
unary,UnaryTypeDesc unary = { startPos, endPos, op: "!", opPos: startPos, td };
startPos,Position startPos = tok.currentStartPos();
td,TypeDesc td = check parsePrimaryTypeDesc(tok);
opPos,Position opPos = tok.currentStartPos();
endPos,Position endPos = tok.currentEndPos();
optionalTd,UnaryTypeDesc optionalTd = { startPos, endPos, op: "?", opPos, td };
dimensions,SimpleConstExpr?[] dimensions = [];
endPos,Position? endPos = ();
array,ArrayTypeDesc array = { startPos, endPos: <Position>endPos, member: td , dimensions };
cur,Token? cur = tok.current();
startPos,Position startPos = tok.currentStartPos();
endPos,Position endPos;
td,TypeDesc td = check parseTypeDesc(tok);
endPos,Position endPos = tok.currentEndPos();
qNamePos,Position qNamePos = tok.currentStartPos();
endPos,Position endPos = tok.currentEndPos();
typeName,string typeName = check tok.expectIdentifier();
pos,Position pos = tok.currentStartPos();
endPos,Position endPos = tok.currentEndPos();
typeName,string typeName = check tok.expectIdentifier();
constituent,TypeDesc constituent = check parseTypeParam(tok);
endPos,Position endPos = tok.currentEndPos();
rest,var rest = check parseTypeParam(tok);
endPos,Position endPos = tok.previousEndPos();
endPos,Position endPos = tok.currentEndPos();
detail,var detail = check parseTypeParam(tok);
row,TypeDesc row = check parseTypeParam(tok);
endPos,Position endPos = tok.previousEndPos();
qNamePos,Position qNamePos = tok.currentStartPos();
prefix,var [prefix, typeName] = check parseOptQualIdentifier(tok, identifier);
typeName,var [prefix, typeName] = check parseOptQualIdentifier(tok, identifier);
endPos,Position endPos = tok.previousEndPos();
endPos,Position endPos = tok.currentEndPos();
valueExpr,SimpleConstExpr valueExpr = check parseSimpleConstExpr(tok);
td,TypeDesc td = check parseTypeDesc(tok);
